provider,suite,item_id,pass_type,pass_index,ok,http_status,error,prompt_chars,output_chars,extracted_answer,input_tokens,output_tokens,reasoning_tokens,total_tokens,ttft_ms,inter_token_latency_ms,e2e_ms,stop_reason,n_attempts,n_throttled,total_backoff_ms,had_backoff,raw_output_preview
umans,arc,arc-0095,parity,0,True,200,,316,1,C,83,135,133,218,28198.44330381602,,28245.054183527827,stop,1,0,0.0,False,C
umans,arc,arc-0026,latency,0,True,200,,511,1,B,119,227,225,346,73565.01610949636,,73565.05404505879,stop,1,0,0.0,False,B
umans,arc,arc-0095,latency,0,True,200,,316,1,C,83,134,132,217,37590.06061311811,,37590.089965611696,stop,1,0,0.0,False,C
umans,arc,arc-0027,parity,0,True,200,,521,1,B,146,81,79,227,33037.13295608759,,33037.169761024415,stop,1,0,0.0,False,B
umans,arc,arc-0096,parity,0,True,200,,463,1,C,106,174,172,280,48040.1184624061,,48040.1468379423,stop,1,0,0.0,False,C
umans,arc,arc-0027,latency,0,True,200,,521,1,B,146,86,84,232,23989.86908979714,,23989.90075290203,stop,1,0,0.0,False,B
umans,arc,arc-0096,latency,0,True,200,,463,1,C,106,201,199,307,46825.09846705943,,46825.13055205345,stop,1,0,0.0,False,C
umans,arc,arc-0028,parity,0,True,200,,394,1,C,107,316,314,423,105055.79156242311,,105055.8190504089,stop,1,0,0.0,False,C
umans,arc,arc-0097,parity,0,True,200,,276,1,B,76,99,97,175,16889.87182173878,,16889.90283664316,stop,1,0,0.0,False,B
umans,arc,arc-0028,latency,0,True,200,,394,1,C,107,338,336,445,206091.2041645497,,206091.234841384,stop,1,0,0.0,False,C
umans,arc,arc-0097,latency,0,True,200,,276,1,B,76,99,97,175,8535.463231615722,,8535.496758297086,stop,1,0,0.0,False,B
umans,arc,arc-0029,parity,0,True,200,,242,1,B,72,445,443,517,26807.34707787633,,26807.37383943051,stop,1,0,0.0,False,B
umans,arc,arc-0098,parity,0,True,200,,307,1,B,91,137,0,228,3308.9256789535284,,3433.5058201104403,stop,1,0,0.0,False,B
umans,arc,arc-0029,latency,0,True,200,,242,0,,72,1200,1203,1272,,,36961.067791096866,length,1,0,0.0,False,
umans,arc,arc-0098,latency,0,True,200,,307,1,B,91,142,0,233,4934.1065073385835,,4962.52972073853,stop,1,0,0.0,False,B
umans,arc,arc-0030,parity,0,True,200,,454,1,D,109,424,422,533,20949.095538817346,,21004.528109915555,stop,1,0,0.0,False,D
umans,arc,arc-0099,parity,0,True,200,,345,1,B,92,110,0,202,3364.365203306079,,3429.0800001472235,stop,1,0,0.0,False,B
umans,arc,arc-0030,latency,0,True,200,,454,1,D,109,844,842,953,18814.780383370817,,18814.806370064616,stop,1,0,0.0,False,D
umans,arc,arc-0099,latency,0,True,200,,345,1,B,92,110,0,202,2571.3224979117513,,2587.965687736869,stop,1,0,0.0,False,B
umans,arc,arc-0031,parity,0,True,200,,364,1,C,92,397,395,489,19702.949388884008,,19702.98418868333,stop,1,0,0.0,False,C
umans,arc,arc-0031,latency,0,True,200,,364,1,C,92,265,263,357,9233.977946452796,,9234.005701728165,stop,1,0,0.0,False,C
umans,arc,arc-0032,parity,0,True,200,,267,1,A,79,101,99,180,25229.263697750866,,25229.293833486736,stop,1,0,0.0,False,A
umans,arc,arc-0032,latency,0,True,200,,267,1,A,79,104,102,183,20009.872445836663,,20009.90203488618,stop,1,0,0.0,False,A
umans,arc,arc-0033,parity,0,True,200,,316,1,C,84,79,77,163,4865.087514743209,,4865.11670332402,stop,1,0,0.0,False,C
umans,arc,arc-0033,latency,0,True,200,,316,1,C,84,79,77,163,5703.005611896515,,5703.0367366969585,stop,1,0,0.0,False,C
umans,arc,arc-0034,parity,0,True,200,,203,1,A,63,85,83,148,40271.935852244496,,40282.85794146359,stop,1,0,0.0,False,A
umans,arc,arc-0034,latency,0,True,200,,203,1,A,63,94,92,157,44303.64025197923,,44341.58603195101,stop,1,0,0.0,False,A
umans,arc,arc-0035,parity,0,True,200,,520,0,,117,1200,1200,1317,,,44982.50009212643,length,1,0,0.0,False,
umans,arc,arc-0035,latency,0,True,200,,520,1,A,117,418,416,535,31959.332767874002,,31959.361635148525,stop,1,0,0.0,False,A
umans,arc,arc-0036,parity,0,True,200,,451,1,B,116,179,0,295,3236.902409233153,,3237.116244621575,stop,1,0,0.0,False,B
umans,arc,arc-0036,latency,0,True,200,,451,1,B,116,159,0,275,3714.500521309674,,3714.70813639462,stop,1,0,0.0,False,B
umans,arc,arc-0037,parity,0,True,200,,349,1,B,91,125,123,216,9461.958987638354,,9461.98696270585,stop,1,0,0.0,False,B
umans,arc,arc-0037,latency,0,True,200,,349,1,B,91,138,136,229,30233.22210740298,,30233.25106408447,stop,1,0,0.0,False,B
umans,arc,arc-0038,parity,0,True,200,,359,1,C,92,139,0,231,2725.4211949184537,,2725.5940288305283,stop,1,0,0.0,False,C
umans,arc,arc-0038,latency,0,True,200,,359,1,C,92,148,0,240,3773.1821965426207,,3773.2941331341863,stop,1,0,0.0,False,C
umans,arc,arc-0039,parity,0,True,200,,506,1,B,109,86,84,195,48281.34923800826,,48281.38078190386,stop,1,0,0.0,False,B
umans,arc,arc-0039,latency,0,True,200,,506,1,B,109,138,136,247,66985.07784493268,,66985.1053506136,stop,1,0,0.0,False,B
umans,arc,arc-0062,latency,0,True,200,,266,1,D,78,100,0,178,3588.2381480187178,,3588.7033017352223,stop,1,0,0.0,False,D
umans,arc,arc-0040,parity,0,True,200,,345,1,C,89,187,185,276,5581.69259596616,,5581.732237711549,stop,1,0,0.0,False,C
umans,arc,arc-0063,parity,0,True,200,,213,1,C,68,60,58,128,2611.268388107419,,2611.2956274300814,stop,1,0,0.0,False,C
umans,arc,arc-0040,latency,0,True,200,,345,1,C,89,174,172,263,11549.679627642035,,11549.707650206983,stop,1,0,0.0,False,C
umans,arc,arc-0063,latency,0,True,200,,213,1,C,68,60,58,128,3674.377217888832,,3674.405382014811,stop,1,0,0.0,False,C
umans,arc,arc-0041,parity,0,True,200,,254,1,A,75,244,242,319,33818.75642389059,,33818.786044605076,stop,1,0,0.0,False,A
umans,arc,arc-0064,parity,0,True,200,,555,1,D,143,695,693,838,14140.414617955685,,14140.44337067753,stop,1,0,0.0,False,D
zai,arc,arc-0098,parity,0,True,200,,307,1,B,91,131,128,222,5801.433970220387,,5801.4584593474865,stop,1,0,0.0,False,B
umans,arc,arc-0041,latency,0,True,200,,254,1,A,75,246,244,321,68498.14359471202,,68498.1707399711,stop,1,0,0.0,False,A
umans,arc,arc-0064,latency,0,True,200,,555,0,,143,1200,1204,1343,,,36707.72476121783,length,1,0,0.0,False,
umans,arc,arc-0042,parity,0,True,200,,204,1,C,80,103,101,183,137771.68529108167,,137771.71355485916,stop,1,0,0.0,False,C
umans,arc,arc-0065,parity,0,True,200,,354,1,A,84,183,181,267,9863.060266710818,,9863.090800121427,stop,1,0,0.0,False,A
umans,arc,arc-0042,latency,0,True,200,,204,1,C,80,113,111,193,17582.89169240743,,17582.919019274414,stop,1,0,0.0,False,C
umans,arc,arc-0065,latency,0,True,200,,354,1,A,84,146,144,230,6418.438049033284,,6491.324260830879,stop,1,0,0.0,False,A
umans,arc,arc-0043,parity,0,True,200,,377,1,D,96,148,0,244,2525.159160606563,,2525.1836953684688,stop,1,0,0.0,False,D
umans,arc,arc-0066,parity,0,True,200,,418,1,A,107,179,0,286,3326.0928113013506,,3326.2465726584196,stop,1,0,0.0,False,A
umans,arc,arc-0043,latency,0,True,200,,377,1,D,96,144,0,240,3494.9606750160456,,3527.858702465892,stop,1,0,0.0,False,D
umans,arc,arc-0066,latency,0,True,200,,418,1,A,107,179,0,286,3540.880285203457,,3540.9840997308493,stop,1,0,0.0,False,A
umans,arc,arc-0044,parity,0,True,200,,455,1,,105,83,81,188,7478.2656487077475,,7478.295478969812,stop,1,0,0.0,False,2
umans,arc,arc-0067,parity,0,True,200,,427,1,D,102,1190,1188,1292,21638.997269794345,,21639.026494696736,stop,1,0,0.0,False,D
umans,arc,arc-0044,latency,0,True,200,,455,1,,105,93,91,198,12675.170486792922,,12675.19620899111,stop,1,0,0.0,False,2
umans,arc,arc-0067,latency,0,True,200,,427,1,D,102,650,648,752,29647.27348089218,,29647.301699966192,stop,1,0,0.0,False,D
umans,arc,arc-0045,parity,0,True,200,,209,1,B,67,109,107,176,5798.896886408329,,5798.928115516901,stop,1,0,0.0,False,B
umans,arc,arc-0068,parity,0,True,200,,257,1,B,74,201,199,275,34641.03222452104,,34641.07549376786,stop,1,0,0.0,False,B
umans,arc,arc-0045,latency,0,True,200,,209,1,B,67,95,93,162,21698.79504479468,,21698.81866220385,stop,1,0,0.0,False,B
umans,arc,arc-0068,latency,0,True,200,,257,1,B,74,211,209,285,31293.245368637145,,31293.275259435177,stop,1,0,0.0,False,B
umans,arc,arc-0000,parity,0,True,200,,396,1,C,97,125,123,222,69017.71258283406,,69017.74484477937,stop,1,0,0.0,False,C
umans,arc,arc-0046,parity,0,True,200,,228,1,C,68,402,400,470,111917.25312639028,,111917.2818204388,stop,1,0,0.0,False,C
umans,arc,arc-0069,parity,0,True,200,,286,1,A,80,695,693,775,26748.21349233389,,26748.240758664906,stop,1,0,0.0,False,A
umans,arc,arc-0000,latency,0,True,200,,396,1,C,97,127,125,224,61222.26822283119,,61222.31207974255,stop,1,0,0.0,False,C
umans,arc,arc-0069,latency,0,True,200,,286,1,A,80,619,617,699,23082.422544248402,,23082.4494920671,stop,1,0,0.0,False,A
umans,arc,arc-0046,latency,0,True,200,,228,1,C,68,164,162,232,74810.14836765826,,74810.17522886395,stop,1,0,0.0,False,C
umans,arc,arc-0047,parity,0,True,200,,238,1,C,72,70,68,142,7812.117723748088,,7862.705578096211,stop,1,0,0.0,False,C
umans,arc,arc-0001,parity,0,True,200,,519,1,B,112,112,110,224,17777.86625828594,,17777.903800830245,stop,1,0,0.0,False,B
umans,arc,arc-0070,parity,0,True,200,,303,0,,94,1200,1203,1294,,,57652.06955745816,length,1,0,0.0,False,
umans,arc,arc-0001,latency,0,True,200,,519,1,B,112,107,105,219,56152.87665463984,,56199.125319719315,stop,1,0,0.0,False,B
umans,arc,arc-0047,latency,0,True,200,,238,1,C,72,84,82,156,8603.217458352447,,8603.249268606305,stop,1,0,0.0,False,C
umans,arc,arc-0070,latency,0,True,200,,303,1,D,94,575,573,669,50171.28488328308,,50171.31810821593,stop,1,0,0.0,False,D
umans,arc,arc-0048,parity,0,True,200,,296,1,C,76,107,105,183,31980.214280076325,,32026.14110801369,stop,1,0,0.0,False,C
umans,arc,arc-0002,parity,0,True,200,,430,1,C,104,178,176,282,18254.647536203265,,18254.689170978963,stop,1,0,0.0,False,C
umans,arc,arc-0071,parity,0,True,200,,267,1,C,78,143,141,221,8272.255935706198,,8315.188164822757,stop,1,0,0.0,False,C
umans,arc,arc-0002,latency,0,True,200,,430,1,C,104,175,173,279,43122.46048729867,,43168.66328660399,stop,1,0,0.0,False,C
umans,arc,arc-0048,latency,0,True,200,,296,1,C,76,86,84,162,24208.80499854684,,24263.433068059385,stop,1,0,0.0,False,C
umans,arc,arc-0071,latency,0,True,200,,267,1,C,78,134,132,212,14095.743924379349,,14095.772398635745,stop,1,0,0.0,False,C
umans,arc,arc-0003,parity,0,True,200,,483,1,D,121,107,0,228,2529.254992492497,,2575.3526352345943,stop,1,0,0.0,False,D
umans,arc,arc-0049,parity,0,True,200,,272,1,A,84,212,210,296,8072.250827215612,,8072.278367355466,stop,1,0,0.0,False,A
umans,arc,arc-0072,parity,0,True,200,,466,0,,110,1200,0,1310,,,16829.92221415043,length,1,0,0.0,False,
umans,arc,arc-0003,latency,0,True,200,,483,1,D,121,107,0,228,3722.5456638261676,,3901.4530079439282,stop,1,0,0.0,False,D
umans,arc,arc-0049,latency,0,True,200,,272,1,A,84,256,254,340,14583.617334254086,,14583.646418526769,stop,1,0,0.0,False,A
umans,arc,arc-0072,latency,0,True,200,,466,1,C,110,990,0,1100,14896.605023182929,,15050.420218147337,stop,1,0,0.0,False,C
umans,arc,arc-0004,parity,0,True,200,,545,1,D,141,270,268,411,12990.462325513363,,12990.504623390734,stop,1,0,0.0,False,D
umans,arc,arc-0050,parity,0,True,200,,494,1,D,129,100,98,229,8080.297231674194,,8080.324253067374,stop,1,0,0.0,False,D
umans,arc,arc-0073,parity,0,True,200,,296,1,D,84,103,101,187,54647.383448667824,,54647.41180930287,stop,1,0,0.0,False,D
umans,arc,arc-0004,latency,0,True,200,,545,1,D,141,294,292,435,8652.49303728342,,8652.525613084435,stop,1,0,0.0,False,D
umans,arc,arc-0050,latency,0,True,200,,494,1,D,129,170,168,299,9007.467089220881,,9007.495690137148,stop,1,0,0.0,False,D
umans,arc,arc-0073,latency,0,True,200,,296,1,D,84,100,98,184,15227.801519446075,,15227.830271236598,stop,1,0,0.0,False,D
umans,arc,arc-0005,parity,0,True,200,,574,1,B,145,318,316,463,38756.8458262831,,38756.880013272166,stop,1,0,0.0,False,B
umans,arc,arc-0051,parity,0,True,200,,361,1,C,99,122,120,221,68817.93030165136,,68817.96213518828,stop,1,0,0.0,False,C
zai,arc,arc-0029,latency,0,True,200,,242,1,B,72,254,251,326,7401.135339401662,,7401.176596991718,stop,1,0,0.0,False,B
umans,arc,arc-0074,parity,0,True,200,,371,1,D,89,115,113,204,3292.1468215063214,,3292.176105082035,stop,1,0,0.0,False,D
umans,arc,arc-0005,latency,0,True,200,,574,1,B,145,277,275,422,15238.759755156934,,15282.01026469469,stop,1,0,0.0,False,B
umans,arc,arc-0051,latency,0,True,200,,361,1,C,99,118,116,217,64124.90891572088,,64124.94049407542,stop,1,0,0.0,False,C
umans,arc,arc-0074,latency,0,True,200,,371,1,D,89,106,104,195,3329.6281937509775,,3329.656367190182,stop,1,0,0.0,False,D
umans,arc,arc-0006,parity,0,True,200,,591,1,C,141,157,155,298,4616.840458475053,,4658.82028080523,stop,1,0,0.0,False,C
umans,arc,arc-0052,parity,0,True,200,,271,1,A,76,197,195,273,6588.3597284555435,,6588.3881049230695,stop,1,0,0.0,False,A
umans,arc,arc-0075,parity,0,True,200,,285,1,A,88,112,110,200,16037.094066850841,,16037.124456837773,stop,1,0,0.0,False,A
umans,arc,arc-0006,latency,0,True,200,,591,1,C,141,185,183,326,12209.163171239197,,12209.191878326237,stop,1,0,0.0,False,C
umans,arc,arc-0052,latency,0,True,200,,271,1,A,76,126,124,202,9878.461426123977,,9878.49241681397,stop,1,0,0.0,False,A
umans,arc,arc-0075,latency,0,True,200,,285,1,A,88,169,167,257,27251.232331618667,,27260.766833089292,stop,1,0,0.0,False,A
umans,arc,arc-0007,parity,0,True,200,,417,1,C,107,105,0,212,5261.020981706679,,5275.238139554858,stop,1,0,0.0,False,C
umans,arc,arc-0053,parity,0,True,200,,329,1,C,89,112,110,201,3100.40966514498,,3100.4386749118567,stop,1,0,0.0,False,C
umans,arc,arc-0076,parity,0,True,200,,474,1,B,123,147,145,270,57078.3205954358,,57125.22945087403,stop,1,0,0.0,False,B
umans,arc,arc-0007,latency,0,True,200,,417,1,C,107,100,0,207,2912.7328265458345,,2912.757821381092,stop,1,0,0.0,False,C
zai,arc,arc-0098,latency,0,True,200,,307,1,B,91,200,196,291,4897.130507975817,,4897.154019214213,stop,1,0,0.0,False,B
umans,arc,arc-0053,latency,0,True,200,,329,1,C,89,137,135,226,2737.1871285140514,,2737.2174188494682,stop,1,0,0.0,False,C
umans,arc,arc-0076,latency,0,True,200,,474,1,B,123,147,145,270,44741.05363432318,,44741.09541065991,stop,1,0,0.0,False,B
umans,arc,arc-0008,parity,0,True,200,,555,1,B,131,195,193,326,5392.524226568639,,5392.553267069161,stop,1,0,0.0,False,B
umans,arc,arc-0054,parity,0,True,200,,387,1,B,96,210,208,306,15233.237026259303,,15257.508488371968,stop,1,0,0.0,False,B
umans,arc,arc-0077,parity,0,True,200,,431,1,B,110,238,236,348,5588.518941774964,,5588.54953199625,stop,1,0,0.0,False,B
umans,arc,arc-0008,latency,0,True,200,,555,1,B,131,214,212,345,7374.250603839755,,7374.282510019839,stop,1,0,0.0,False,B
umans,arc,arc-0054,latency,0,True,200,,387,1,B,96,231,229,327,33838.52363470942,,33838.55945430696,stop,1,0,0.0,False,B
umans,arc,arc-0077,latency,0,True,200,,431,1,B,110,212,210,322,7708.194677717984,,7708.226285874844,stop,1,0,0.0,False,B
umans,arc,arc-0009,parity,0,True,200,,299,1,A,82,146,144,228,5603.186944499612,,5603.213789872825,stop,1,0,0.0,False,A
umans,arc,arc-0055,parity,0,True,200,,655,1,B,157,113,0,270,2606.600140221417,,2606.6303802654147,stop,1,0,0.0,False,B
umans,arc,arc-0078,parity,0,True,200,,402,1,B,105,147,145,252,50481.03646654636,,50481.06689937413,stop,1,0,0.0,False,B
umans,arc,arc-0009,latency,0,True,200,,299,1,A,82,90,88,172,25877.97968275845,,25878.017155453563,stop,1,0,0.0,False,A
umans,arc,arc-0055,latency,0,True,200,,655,1,B,157,113,0,270,2277.8819669038057,,2278.1464317813516,stop,1,0,0.0,False,B
umans,arc,arc-0078,latency,0,True,200,,402,1,B,105,195,193,300,80870.44607196003,,80870.47990597785,stop,1,0,0.0,False,B
umans,arc,arc-0010,parity,0,True,200,,350,1,B,93,155,153,248,28778.491577133536,,28778.520012274384,stop,1,0,0.0,False,B
umans,arc,arc-0056,parity,0,True,200,,391,1,C,97,303,301,400,18697.002969682217,,18697.03559856862,stop,1,0,0.0,False,C
umans,arc,arc-0079,parity,0,True,200,,230,1,A,70,181,0,251,4473.565761931241,,4473.678396083415,stop,1,0,0.0,False,A
umans,arc,arc-0010,latency,0,True,200,,350,1,B,93,291,289,384,53649.87337216735,,53649.90040007979,stop,1,0,0.0,False,B
umans,arc,arc-0056,latency,0,True,200,,391,1,C,97,279,277,376,16828.353769145906,,16828.383528627455,stop,1,0,0.0,False,C
umans,arc,arc-0079,latency,0,True,200,,230,1,A,70,156,0,226,6027.58576348424,,6027.668176218867,stop,1,0,0.0,False,A
umans,arc,arc-0011,parity,0,True,200,,337,1,A,87,476,474,563,124879.46389894933,,124879.50349505991,stop,1,0,0.0,False,A
umans,arc,arc-0057,parity,0,True,200,,424,1,A,113,146,144,259,8937.954447232187,,8937.984358519316,stop,1,0,0.0,False,A
umans,arc,arc-0080,parity,0,True,200,,268,1,D,74,67,0,141,1878.592343069613,,1884.1644106432796,stop,1,0,0.0,False,D
umans,arc,arc-0011,latency,0,True,200,,337,1,A,87,417,415,504,55710.28358861804,,55710.31729970127,stop,1,0,0.0,False,A
umans,arc,arc-0057,latency,0,True,200,,424,1,A,113,144,142,257,6685.629414394498,,6685.667467303574,stop,1,0,0.0,False,A
umans,arc,arc-0080,latency,0,True,200,,268,1,D,74,67,0,141,1789.3332093954086,,1789.4725874066353,stop,1,0,0.0,False,D
umans,arc,arc-0012,parity,0,True,200,,260,1,C,97,139,0,236,4041.3534780964255,,4041.876937262714,stop,1,0,0.0,False,C
umans,arc,arc-0058,parity,0,True,200,,229,1,A,67,146,144,213,21653.022260405123,,21760.70292852819,stop,1,0,0.0,False,A
umans,arc,arc-0081,parity,0,True,200,,338,1,C,85,841,839,926,58674.71046280116,,58674.73989352584,stop,1,0,0.0,False,C
umans,arc,arc-0012,latency,0,True,200,,260,1,C,97,140,0,237,4872.353452257812,,4872.5461373105645,stop,1,0,0.0,False,C
umans,arc,arc-0058,latency,0,True,200,,229,1,A,67,146,144,213,6826.825736090541,,6826.855229213834,stop,1,0,0.0,False,A
umans,arc,arc-0081,latency,0,True,200,,338,1,C,85,886,884,971,31531.82651195675,,31531.8546872586,stop,1,0,0.0,False,C
umans,arc,arc-0013,parity,0,True,200,,368,1,C,93,159,157,252,4947.580119594932,,4995.519741438329,stop,1,0,0.0,False,C
umans,arc,arc-0059,parity,0,True,200,,533,1,C,164,224,222,388,10818.712143227458,,10818.740698508918,stop,1,0,0.0,False,C
umans,arc,arc-0082,parity,0,True,200,,213,1,C,74,72,0,146,2541.1120131611824,,2541.2986800074577,stop,1,0,0.0,False,C
umans,arc,arc-0013,latency,0,True,200,,368,1,C,93,237,235,330,58307.64076579362,,58307.66921956092,stop,1,0,0.0,False,C
umans,arc,arc-0059,latency,0,True,200,,533,1,C,164,211,209,375,9919.639863073826,,9919.676000252366,stop,1,0,0.0,False,C
umans,arc,arc-0082,latency,0,True,200,,213,1,C,74,78,0,152,1854.8393305391073,,1854.8672255128622,stop,1,0,0.0,False,C
umans,arc,arc-0014,parity,0,True,200,,243,1,C,70,93,91,163,101728.63610181957,,101769.82267666608,stop,1,0,0.0,False,C
umans,arc,arc-0060,parity,0,True,200,,222,1,D,84,116,114,200,2996.7363607138395,,2996.763343922794,stop,1,0,0.0,False,D
umans,arc,arc-0083,parity,0,True,200,,238,1,D,67,177,175,244,33164.21867907047,,33219.15557421744,stop,1,0,0.0,False,D
umans,arc,arc-0014,latency,0,True,200,,243,1,C,70,92,90,162,96436.41335144639,,96487.66443226486,stop,1,0,0.0,False,C
umans,arc,arc-0060,latency,0,True,200,,222,1,D,84,129,127,213,3425.0337164849043,,3425.0628910958767,stop,1,0,0.0,False,D
umans,arc,arc-0083,latency,0,True,200,,238,1,D,67,81,79,148,12824.296428821981,,12824.326642788947,stop,1,0,0.0,False,D
umans,arc,arc-0015,parity,0,True,200,,228,1,A,70,102,100,172,9096.136910840869,,9096.166101284325,stop,1,0,0.0,False,A
umans,arc,arc-0061,parity,0,True,200,,255,1,B,77,150,148,227,16393.547674641013,,16393.57416983694,stop,1,0,0.0,False,B
umans,arc,arc-0084,parity,0,True,200,,580,1,D,141,249,0,390,5236.95002309978,,5237.147484906018,stop,1,0,0.0,False,D
umans,arc,arc-0015,latency,0,True,200,,228,1,A,70,85,83,155,5253.961313515902,,5253.99231351912,stop,1,0,0.0,False,A
umans,arc,arc-0061,latency,0,True,200,,255,1,B,77,129,127,206,18886.91650144756,,18886.945684440434,stop,1,0,0.0,False,B
umans,arc,arc-0084,latency,0,True,200,,580,1,D,141,272,0,413,4873.926687985659,,4874.139352701604,stop,1,0,0.0,False,D
umans,arc,arc-0016,parity,0,True,200,,543,1,C,124,166,164,290,3571.2491841986775,,3614.1947209835052,stop,1,0,0.0,False,C
umans,arc,arc-0062,parity,0,True,200,,266,1,D,78,101,0,179,2235.2073807269335,,2235.23389082402,stop,1,0,0.0,False,D
umans,arc,arc-0085,parity,0,True,200,,253,1,A,81,100,98,181,106522.60916214436,,106522.64035213739,stop,1,0,0.0,False,A
zai,arc,arc-0099,parity,0,True,200,,345,1,B,92,112,107,204,6578.851838596165,,6578.878603875637,stop,1,0,0.0,False,B
zai,arc,arc-0030,parity,0,True,200,,454,1,D,109,207,204,316,8699.019390158355,,8699.044490233064,stop,1,0,0.0,False,D
zai,arc,arc-0099,latency,0,True,200,,345,1,B,92,105,100,197,5161.465481854975,,5161.50111798197,stop,1,0,0.0,False,B
zai,arc,arc-0030,latency,0,True,200,,454,1,D,109,165,162,274,6749.0131463855505,,6749.040771275759,stop,1,0,0.0,False,D
zai,arc,arc-0031,parity,0,True,200,,364,1,C,92,179,176,271,7875.516407191753,,7875.5419831722975,stop,1,0,0.0,False,C
zai,arc,arc-0031,latency,0,True,200,,364,1,C,92,142,139,234,7738.029542379081,,7738.056554459035,stop,1,0,0.0,False,C
zai,arc,arc-0032,parity,0,True,200,,267,1,A,79,104,99,183,5832.072511315346,,5832.101419568062,stop,1,0,0.0,False,A
zai,arc,arc-0032,latency,0,True,200,,267,1,A,79,89,86,168,4871.510745026171,,4871.52766995132,stop,1,0,0.0,False,A
zai,arc,arc-0033,latency,0,True,200,,316,1,C,84,83,80,167,4843.676758930087,,4843.698110431433,stop,1,0,0.0,False,C
zai,arc,arc-0033,parity,0,True,200,,316,1,C,84,80,77,164,8363.822296261787,,8363.920415751636,stop,1,0,0.0,False,C
zai,arc,arc-0034,parity,0,True,200,,203,1,A,63,82,79,145,3727.88074426353,,3727.9361626133323,stop,1,0,0.0,False,A
zai,arc,arc-0034,latency,0,True,200,,203,1,A,63,101,98,164,6912.193757481873,,6912.219159305096,stop,1,0,0.0,False,A
zai,arc,arc-0035,parity,0,True,200,,520,1,A,117,357,354,474,11504.22499421984,,11504.26469836384,stop,1,0,0.0,False,A
zai,arc,arc-0036,parity,0,True,200,,451,1,B,116,157,152,273,5792.252155952156,,5792.276161722839,stop,1,0,0.0,False,B
zai,arc,arc-0035,latency,0,True,200,,520,1,A,117,366,363,483,12547.62412328273,,12547.651575878263,stop,1,0,0.0,False,A
zai,arc,arc-0036,latency,0,True,200,,451,1,B,116,136,131,252,6200.521182268858,,6200.5640510469675,stop,1,0,0.0,False,B
zai,arc,arc-0037,parity,0,True,200,,349,1,B,91,116,111,207,7771.912423893809,,7771.936452947557,stop,1,0,0.0,False,B
zai,arc,arc-0037,latency,0,True,200,,349,1,B,91,106,101,197,6208.314405754209,,6208.339552395046,stop,1,0,0.0,False,B
zai,arc,arc-0038,parity,0,True,200,,359,1,C,92,128,125,220,6708.990483544767,,6709.022997878492,stop,1,0,0.0,False,C
zai,arc,arc-0038,latency,0,True,200,,359,1,C,92,145,142,237,5918.864139355719,,5918.889871798456,stop,1,0,0.0,False,C
zai,arc,arc-0039,parity,0,True,200,,506,1,B,109,85,82,194,5500.6677666679025,,5500.690263696015,stop,1,0,0.0,False,B
zai,arc,arc-0039,latency,0,True,200,,506,1,B,109,98,95,207,9677.85149347037,,9677.89034359157,stop,1,0,0.0,False,B
zai,arc,arc-0040,parity,0,True,200,,345,1,C,89,119,116,208,7149.879670701921,,7149.933381006122,stop,1,0,0.0,False,C
zai,arc,arc-0040,latency,0,True,200,,345,1,C,89,131,128,220,5652.710868045688,,5652.750548906624,stop,1,0,0.0,False,C
zai,arc,arc-0041,parity,0,True,200,,254,1,A,75,139,136,214,5180.488214828074,,5180.527242831886,stop,1,0,0.0,False,A
zai,arc,arc-0041,latency,0,True,200,,254,1,A,75,118,115,193,4418.4944946318865,,4418.518775142729,stop,1,0,0.0,False,A
zai,arc,arc-0042,parity,0,True,200,,204,1,C,80,93,90,173,4050.80100428313,,4050.825735554099,stop,1,0,0.0,False,C
zai,arc,arc-0042,latency,0,True,200,,204,1,C,80,115,112,195,6588.530755601823,,6588.569717481732,stop,1,0,0.0,False,C
zai,arc,arc-0043,parity,0,True,200,,377,1,D,96,193,190,289,7598.312949761748,,7598.338074050844,stop,1,0,0.0,False,D
zai,arc,arc-0044,parity,0,True,200,,455,1,,105,79,75,184,4452.149263583124,,4452.17898208648,stop,1,0,0.0,False,2
zai,arc,arc-0043,latency,0,True,200,,377,1,D,96,151,148,247,7796.791575849056,,7796.832237392664,stop,1,0,0.0,False,D
zai,arc,arc-0045,parity,0,True,200,,209,1,B,67,148,145,215,6492.787271738052,,6492.8274331614375,stop,1,0,0.0,False,B
zai,arc,arc-0044,latency,0,True,200,,455,1,,105,178,175,283,9118.104793131351,,9118.14656574279,stop,1,0,0.0,False,2
zai,arc,arc-0045,latency,0,True,200,,209,1,B,67,95,92,162,5610.181905329227,,5610.221832059324,stop,1,0,0.0,False,B
zai,arc,arc-0046,parity,0,True,200,,228,1,C,68,131,128,199,4714.517551474273,,4714.544273912907,stop,1,0,0.0,False,C
zai,arc,arc-0047,parity,0,True,200,,238,1,C,72,69,66,141,6268.204046413302,,6268.239088356495,stop,1,0,0.0,False,C
zai,arc,arc-0046,latency,0,True,200,,228,1,C,68,230,227,298,10579.557648859918,,10579.59258928895,stop,1,0,0.0,False,C
